customer_id,age,gender,city,registration_date,num_transaction,total_spent,avg_transaction,std_transaction,total_items,first_purchase,last_purchase,recency_days,customer_lifetime_days,days_since_registration,is_churned
594,24,F,New York,2023-05-29 06:00:00,2.0,154.29042928270783,77.14521464135392,51.3869424608848,4.0,2023-06-02 00:00:00,2023-08-05 20:00:00,350.0,64.0,419,1
595,21,F,Chicago,2023-05-29 12:00:00,3.0,261.5968916348966,87.19896387829887,79.12961116319504,9.0,2023-11-23 00:00:00,2023-12-21 06:00:00,213.0,28.0,419,1
596,67,M,New York,2023-05-29 18:00:00,9.0,1011.3929678888367,112.37699643209297,66.26038025966133,23.0,2023-06-11 12:00:00,2024-05-15 12:00:00,67.0,339.0,418,1
597,62,M,Houston,2023-05-30 00:00:00,4.0,406.3973045099226,101.59932612748065,86.85024769100222,6.0,2023-06-28 02:00:00,2024-07-04 04:00:00,17.0,372.0,418,0
598,28,F,Phoenix,2023-05-30 06:00:00,7.0,1202.5045706671308,171.78636723816155,94.13931268250904,15.0,2023-06-19 00:00:00,2024-06-23 22:00:00,27.0,370.0,418,0
599,46,M,New York,2023-05-30 12:00:00,5.0,424.6297882197939,84.92595764395878,61.18955411177599,12.0,2023-06-17 08:00:00,2024-06-23 06:00:00,28.0,371.0,418,0
600,53,M,Houston,2023-05-30 18:00:00,2.0,157.91855244990745,78.95927622495373,24.222781775225158,3.0,2023-10-22 16:00:00,2024-06-10 08:00:00,41.0,231.0,417,0
601,42,M,Los Angeles,2023-05-31 00:00:00,7.0,587.8779481652314,83.98256402360448,61.652990609104364,13.0,2023-06-26 14:00:00,2024-06-10 16:00:00,40.0,350.0,417,0
602,38,F,Houston,2023-05-31 06:00:00,7.0,730.4693946055476,104.35277065793537,66.0275781383376,17.0,2023-06-06 20:00:00,2024-04-04 12:00:00,108.0,302.0,417,1
603,53,F,Phoenix,2023-05-31 12:00:00,4.0,170.13757849149698,42.534394622874245,33.08501958238846,14.0,2023-07-13 18:00:00,2023-12-14 12:00:00,220.0,153.0,417,1
604,27,F,Houston,2023-05-31 18:00:00,4.0,516.0268849761828,129.0067212440457,112.05146661970983,9.0,2023-06-24 14:00:00,2023-10-03 22:00:00,291.0,101.0,416,1
605,54,M,Chicago,2023-06-01 00:00:00,5.0,213.6387011519604,42.72774023039208,19.806609700717406,15.0,2023-07-24 16:00:00,2024-06-28 14:00:00,23.0,339.0,416,0
606,26,F,Phoenix,2023-06-01 06:00:00,10.0,1025.0334211946451,102.50334211946452,87.35531004304804,28.0,2023-09-24 02:00:00,2024-07-11 08:00:00,10.0,291.0,416,0
607,41,F,Los Angeles,2023-06-01 12:00:00,8.0,739.494871011876,92.4368588764845,70.91405465037943,21.0,2024-02-13 02:00:00,2024-06-27 20:00:00,23.0,135.0,416,0
608,52,M,Chicago,2023-06-01 18:00:00,6.0,580.8251857595257,96.80419762658761,66.61371658332018,17.0,2023-10-09 20:00:00,2024-05-30 16:00:00,51.0,233.0,415,0
609,66,F,Houston,2023-06-02 00:00:00,1.0,310.49146340338825,310.49146340338825,0.0,3.0,2024-03-18 22:00:00,2024-03-18 22:00:00,124.0,0.0,415,1
610,52,F,Phoenix,2023-06-02 06:00:00,8.0,900.3119845119863,112.53899806399829,81.17370043344471,20.0,2023-06-20 06:00:00,2024-07-16 14:00:00,5.0,392.0,415,0
611,65,M,Los Angeles,2023-06-02 12:00:00,7.0,768.5428914620963,109.79184163744233,109.32169493433071,17.0,2023-06-22 16:00:00,2024-07-16 12:00:00,5.0,389.0,415,0
612,53,M,Chicago,2023-06-02 18:00:00,5.0,431.5170791142509,86.30341582285018,78.7632305184881,13.0,2023-06-10 16:00:00,2024-04-09 20:00:00,102.0,304.0,414,1
613,35,M,Los Angeles,2023-06-03 00:00:00,8.0,899.6160099319302,112.45200124149127,23.393163208668263,20.0,2023-06-30 14:00:00,2024-05-20 16:00:00,61.0,325.0,414,1
614,66,F,Houston,2023-06-03 06:00:00,5.0,685.7561637048689,137.15123274097377,66.95978320260996,15.0,2023-07-15 14:00:00,2024-07-05 12:00:00,16.0,355.0,414,0
615,56,F,Los Angeles,2023-06-03 12:00:00,5.0,507.51259234335606,101.50251846867121,111.26290345783545,14.0,2023-11-02 16:00:00,2024-07-20 10:00:00,1.0,260.0,414,0
616,49,F,New York,2023-06-03 18:00:00,5.0,506.12734823332664,101.22546964666533,54.03826819799516,11.0,2023-10-08 02:00:00,2024-05-27 02:00:00,55.0,232.0,413,0
617,41,M,Chicago,2023-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,413,0
618,40,M,Los Angeles,2023-06-04 06:00:00,10.0,880.0248288843275,88.00248288843275,60.01496421848922,23.0,2023-06-12 04:00:00,2024-06-14 20:00:00,36.0,368.0,413,0
619,49,F,Houston,2023-06-04 12:00:00,8.0,735.3318047858152,91.9164755982269,61.829798471494165,25.0,2023-06-07 16:00:00,2024-01-11 18:00:00,191.0,218.0,413,1
620,54,F,Houston,2023-06-04 18:00:00,7.0,704.5150982562692,100.64501403660988,145.74935429619276,19.0,2023-07-08 18:00:00,2024-04-16 20:00:00,95.0,283.0,412,1
621,29,M,Los Angeles,2023-06-05 00:00:00,4.0,461.95713012412875,115.48928253103219,73.6545623340813,4.0,2023-07-28 18:00:00,2024-06-02 20:00:00,48.0,310.0,412,0
622,66,M,Houston,2023-06-05 06:00:00,8.0,686.2864874705162,85.78581093381453,79.30799625153827,19.0,2023-07-16 00:00:00,2024-07-06 12:00:00,15.0,356.0,412,0
623,30,M,Phoenix,2023-06-05 12:00:00,2.0,94.92913580335791,47.464567901678954,58.343820105326834,6.0,2023-10-06 20:00:00,2024-07-03 02:00:00,18.0,270.0,412,0
624,40,M,Phoenix,2023-06-05 18:00:00,4.0,445.6970170389898,111.42425425974746,86.1435891036574,13.0,2023-09-21 10:00:00,2024-04-18 06:00:00,94.0,209.0,411,1
625,42,F,Phoenix,2023-06-06 00:00:00,4.0,291.30810063183014,72.82702515795754,17.58001736343836,7.0,2023-06-07 18:00:00,2024-03-26 22:00:00,116.0,293.0,411,1
626,52,M,New York,2023-06-06 06:00:00,4.0,543.3900440089676,135.8475110022419,86.18901716797585,14.0,2023-06-29 22:00:00,2024-03-03 16:00:00,139.0,247.0,411,1
627,58,F,Los Angeles,2023-06-06 12:00:00,2.0,159.2194253123239,79.60971265616195,6.362251728725166,6.0,2024-06-05 06:00:00,2024-07-19 02:00:00,2.0,43.0,411,0
628,47,F,New York,2023-06-06 18:00:00,9.0,1290.9855743111364,143.44284159012625,97.30161364251846,22.0,2023-06-04 16:00:00,2024-03-25 04:00:00,118.0,294.0,410,1
629,34,F,Houston,2023-06-07 00:00:00,6.0,501.16581754440057,83.52763625740009,62.37753030314598,17.0,2023-06-18 14:00:00,2024-06-10 00:00:00,41.0,357.0,410,0
630,66,M,New York,2023-06-07 06:00:00,8.0,911.6630884375022,113.95788605468778,64.96413637015628,16.0,2023-06-08 00:00:00,2024-06-25 02:00:00,26.0,383.0,410,0
631,37,M,Houston,2023-06-07 12:00:00,5.0,589.8895481014665,117.9779096202933,79.48561188015762,8.0,2023-09-17 00:00:00,2024-06-30 10:00:00,21.0,287.0,410,0
632,65,M,Houston,2023-06-07 18:00:00,5.0,662.1037585413713,132.42075170827428,81.76885383554954,15.0,2023-06-12 22:00:00,2024-01-05 08:00:00,198.0,206.0,409,1
633,42,M,Chicago,2023-06-08 00:00:00,2.0,129.42079406140442,64.71039703070221,23.60189153854198,5.0,2023-07-17 08:00:00,2023-09-20 00:00:00,305.0,64.0,409,1
634,39,F,Phoenix,2023-06-08 06:00:00,4.0,383.60613830756904,95.90153457689226,65.07268969660585,10.0,2023-08-12 10:00:00,2024-06-11 18:00:00,39.0,304.0,409,0
635,30,M,Houston,2023-06-08 12:00:00,3.0,327.287357203941,109.095785734647,98.16441131004335,9.0,2023-11-12 20:00:00,2024-06-19 10:00:00,32.0,219.0,409,0
636,36,M,Chicago,2023-06-08 18:00:00,3.0,528.733387826265,176.24446260875501,93.27968741782462,6.0,2023-07-17 04:00:00,2024-05-19 16:00:00,62.0,307.0,408,1
637,66,F,Phoenix,2023-06-09 00:00:00,4.0,287.6682696212334,71.91706740530834,52.49271629818384,9.0,2023-06-21 20:00:00,2024-02-18 00:00:00,154.0,241.0,408,1
638,53,M,Houston,2023-06-09 06:00:00,8.0,734.7722704032549,91.84653380040686,85.4680594513812,25.0,2023-06-10 02:00:00,2024-07-17 04:00:00,4.0,403.0,408,0
639,29,F,Houston,2023-06-09 12:00:00,7.0,442.0696688726522,63.15280983895031,47.237492970959536,23.0,2023-06-15 06:00:00,2024-05-22 18:00:00,59.0,342.0,408,0
640,58,F,New York,2023-06-09 18:00:00,4.0,387.17721563396594,96.79430390849149,98.31702390817469,11.0,2023-07-03 10:00:00,2024-02-10 06:00:00,162.0,221.0,407,1
641,36,F,New York,2023-06-10 00:00:00,2.0,222.3766080550244,111.1883040275122,118.92060526077559,5.0,2023-06-10 10:00:00,2024-05-30 08:00:00,52.0,354.0,407,0
642,29,F,Phoenix,2023-06-10 06:00:00,2.0,166.86996965841973,83.43498482920987,45.99895598664089,4.0,2024-02-19 12:00:00,2024-04-28 06:00:00,84.0,68.0,407,1
643,26,F,Houston,2023-06-10 12:00:00,2.0,83.75474788290666,41.87737394145333,25.11759280684002,3.0,2024-02-07 22:00:00,2024-02-28 20:00:00,143.0,20.0,407,1
644,24,F,Los Angeles,2023-06-10 18:00:00,5.0,660.111244818149,132.0222489636298,85.39395341305028,14.0,2023-10-08 00:00:00,2024-06-21 14:00:00,30.0,257.0,406,0
645,45,F,New York,2023-06-11 00:00:00,6.0,476.3223185023791,79.38705308372985,52.151605154592,15.0,2023-07-04 10:00:00,2024-05-29 00:00:00,53.0,329.0,406,0
646,31,F,Phoenix,2023-06-11 06:00:00,5.0,391.09277082213475,78.21855416442695,23.926597865913777,14.0,2023-07-05 04:00:00,2024-07-18 22:00:00,2.0,379.0,406,0
647,48,M,Houston,2023-06-11 12:00:00,2.0,125.74313355011813,62.871566775059065,54.05096927284967,6.0,2023-09-06 10:00:00,2023-10-06 16:00:00,288.0,30.0,406,1
648,69,M,Houston,2023-06-11 18:00:00,3.0,212.6287559682126,70.8762519894042,18.712085675676974,6.0,2023-07-28 04:00:00,2024-01-08 06:00:00,195.0,164.0,405,1
649,36,M,Los Angeles,2023-06-12 00:00:00,5.0,650.2282540325775,130.0456508065155,47.93975757056096,9.0,2023-07-01 16:00:00,2024-05-08 08:00:00,74.0,311.0,405,1
650,64,M,Phoenix,2023-06-12 06:00:00,9.0,603.0393847522722,67.0043760835858,38.372586804837795,19.0,2023-06-22 14:00:00,2024-06-16 10:00:00,35.0,359.0,405,0
651,33,F,Houston,2023-06-12 12:00:00,6.0,839.254805075979,139.8758008459965,147.1727152045577,14.0,2023-07-08 20:00:00,2024-04-18 18:00:00,93.0,284.0,405,1
652,22,M,New York,2023-06-12 18:00:00,3.0,416.23997942642313,138.74665980880772,21.951408096207626,5.0,2023-09-24 14:00:00,2024-06-09 18:00:00,41.0,259.0,404,0
653,52,F,Los Angeles,2023-06-13 00:00:00,6.0,567.971232289885,94.66187204831418,113.48592768927082,12.0,2023-07-29 16:00:00,2024-06-03 18:00:00,47.0,310.0,404,0
654,29,M,Phoenix,2023-06-13 06:00:00,4.0,348.61222820858217,87.15305705214554,61.00989183024546,11.0,2023-07-12 06:00:00,2024-03-20 12:00:00,123.0,252.0,404,1
655,42,M,Los Angeles,2023-06-13 12:00:00,6.0,423.18162632660665,70.53027105443444,30.388120179467467,12.0,2023-06-15 22:00:00,2024-04-05 18:00:00,106.0,294.0,404,1
656,69,M,New York,2023-06-13 18:00:00,3.0,365.67549336775085,121.89183112258361,38.361693942992474,7.0,2023-09-11 02:00:00,2024-05-15 02:00:00,67.0,247.0,403,1
657,38,F,Phoenix,2023-06-14 00:00:00,4.0,263.6403657747729,65.91009144369322,46.17957876445993,10.0,2023-08-27 00:00:00,2024-04-04 16:00:00,107.0,221.0,403,1
658,53,M,Los Angeles,2023-06-14 06:00:00,10.0,1386.4991795680694,138.64991795680695,115.86111952419083,26.0,2023-08-05 06:00:00,2024-07-19 22:00:00,1.0,349.0,403,0
659,40,F,Chicago,2023-06-14 12:00:00,8.0,1105.3291016552714,138.16613770690893,67.20517848166006,19.0,2023-07-14 16:00:00,2024-01-06 18:00:00,196.0,176.0,403,1
660,33,F,New York,2023-06-14 18:00:00,7.0,494.53278984242775,70.64754140606111,55.969573580684255,23.0,2023-06-05 20:00:00,2024-05-03 12:00:00,79.0,332.0,402,1
661,56,M,New York,2023-06-15 00:00:00,8.0,655.9578362275902,81.99472952844877,63.060075105143795,26.0,2023-07-21 22:00:00,2024-05-24 14:00:00,58.0,307.0,402,0
662,62,M,New York,2023-06-15 06:00:00,8.0,1048.8870852146733,131.11088565183417,47.8927545688538,17.0,2023-07-08 12:00:00,2024-07-17 10:00:00,4.0,374.0,402,0
663,59,M,Chicago,2023-06-15 12:00:00,6.0,511.65555380694315,85.27592563449052,78.82133357037758,16.0,2024-03-28 02:00:00,2024-07-19 00:00:00,2.0,112.0,402,0
664,56,F,Chicago,2023-06-15 18:00:00,7.0,876.081166730775,125.1544523901107,86.05483219149133,12.0,2023-06-02 22:00:00,2024-06-23 20:00:00,27.0,386.0,401,0
665,31,M,Houston,2023-06-16 00:00:00,4.0,360.2979905055502,90.07449762638755,32.70369037244701,10.0,2023-07-27 12:00:00,2024-02-01 02:00:00,171.0,188.0,401,1
666,48,F,Los Angeles,2023-06-16 06:00:00,7.0,593.6114356032608,84.80163365760869,71.79225618252984,15.0,2023-06-16 08:00:00,2024-07-07 08:00:00,14.0,387.0,401,0
667,22,F,Houston,2023-06-16 12:00:00,3.0,98.80326135022955,32.934420450076516,26.06706562184177,5.0,2023-08-08 20:00:00,2024-03-11 10:00:00,132.0,215.0,401,1
668,52,M,Los Angeles,2023-06-16 18:00:00,5.0,631.7713116839069,126.35426233678137,56.09231689820286,10.0,2023-08-14 16:00:00,2024-03-15 08:00:00,128.0,213.0,400,1
669,40,M,Chicago,2023-06-17 00:00:00,4.0,362.7611017498839,90.69027543747097,71.43495106042556,15.0,2023-07-25 08:00:00,2023-12-01 14:00:00,233.0,129.0,400,1
670,46,F,Chicago,2023-06-17 06:00:00,7.0,760.1248410613607,108.58926300876581,72.8768305877078,22.0,2023-06-01 22:00:00,2024-06-21 18:00:00,29.0,385.0,400,0
671,60,F,Houston,2023-06-17 12:00:00,2.0,293.62348060620087,146.81174030310044,65.57623448344765,2.0,2024-01-12 16:00:00,2024-05-20 02:00:00,62.0,128.0,400,1
672,28,F,Phoenix,2023-06-17 18:00:00,6.0,715.8262827922472,119.30438046537454,89.64442531304263,13.0,2023-06-15 12:00:00,2024-07-09 16:00:00,11.0,390.0,399,0
673,35,M,Houston,2023-06-18 00:00:00,5.0,536.6807995658417,107.33615991316833,65.53405468663826,14.0,2023-07-18 14:00:00,2024-06-17 04:00:00,34.0,334.0,399,0
674,64,F,Los Angeles,2023-06-18 06:00:00,7.0,699.2679659542488,99.89542370774983,65.41780140179591,13.0,2023-08-22 14:00:00,2024-05-21 20:00:00,60.0,273.0,399,0
675,29,M,Houston,2023-06-18 12:00:00,8.0,748.8479540944313,93.60599426180391,81.10834255306037,28.0,2023-07-07 10:00:00,2024-06-02 08:00:00,49.0,330.0,399,0
676,26,F,New York,2023-06-18 18:00:00,4.0,289.33838101107347,72.33459525276837,49.236759608976854,4.0,2023-07-18 02:00:00,2024-05-19 18:00:00,62.0,306.0,398,1
677,27,F,Los Angeles,2023-06-19 00:00:00,4.0,400.4361202408103,100.10903006020257,63.55269692735908,13.0,2023-10-01 00:00:00,2024-05-07 14:00:00,75.0,219.0,398,1
678,61,M,Los Angeles,2023-06-19 06:00:00,5.0,562.7615230516167,112.55230461032333,59.34695966248105,9.0,2023-08-09 04:00:00,2024-05-15 14:00:00,67.0,280.0,398,1
679,34,F,Phoenix,2023-06-19 12:00:00,8.0,609.0685935590145,76.13357419487681,94.32881876341315,20.0,2023-06-21 22:00:00,2024-06-30 00:00:00,21.0,374.0,398,0
680,55,M,Chicago,2023-06-19 18:00:00,5.0,532.4033307114166,106.48066614228333,54.732231587864064,17.0,2023-06-24 22:00:00,2024-07-21 04:00:00,0.0,392.0,397,0
681,24,M,Los Angeles,2023-06-20 00:00:00,7.0,484.06814165804855,69.15259166543551,47.874546054490345,20.0,2023-06-19 20:00:00,2024-05-26 06:00:00,56.0,341.0,397,0
682,63,F,Chicago,2023-06-20 06:00:00,3.0,327.74688345898676,109.24896115299559,73.66801913490859,4.0,2023-10-04 10:00:00,2024-07-21 08:00:00,0.0,290.0,397,0
683,30,M,Houston,2023-06-20 12:00:00,4.0,549.3193037547547,137.32982593868869,64.3871564786979,13.0,2023-09-04 02:00:00,2024-06-27 02:00:00,24.0,297.0,397,0
684,57,M,New York,2023-06-20 18:00:00,1.0,176.16630555003513,176.16630555003513,0.0,3.0,2023-07-22 10:00:00,2023-07-22 10:00:00,365.0,0.0,396,1
685,59,F,Phoenix,2023-06-21 00:00:00,11.0,1009.1443863718716,91.74039876107923,68.53372097156424,30.0,2023-06-03 22:00:00,2024-07-17 20:00:00,3.0,409.0,396,0
686,26,M,Chicago,2023-06-21 06:00:00,4.0,387.6423606345296,96.9105901586324,86.2672882201193,10.0,2023-06-11 00:00:00,2024-03-05 06:00:00,138.0,268.0,396,1
687,67,M,Los Angeles,2023-06-21 12:00:00,6.0,463.246552270144,77.20775871169066,29.91919378290809,14.0,2023-08-05 00:00:00,2024-04-04 06:00:00,108.0,243.0,396,1
688,44,M,Chicago,2023-06-21 18:00:00,7.0,624.6969612672648,89.24242303818069,68.6040495136874,14.0,2023-06-30 20:00:00,2024-05-19 02:00:00,63.0,323.0,395,1
689,19,F,Los Angeles,2023-06-22 00:00:00,3.0,193.5255076122317,64.50850253741056,28.42491382584886,8.0,2023-07-29 14:00:00,2023-11-29 22:00:00,234.0,123.0,395,1
690,22,M,Chicago,2023-06-22 06:00:00,3.0,68.30331724419237,22.76777241473079,12.697939583247496,8.0,2023-06-14 20:00:00,2024-01-24 12:00:00,179.0,223.0,395,1
691,46,F,Los Angeles,2023-06-22 12:00:00,5.0,828.9924277628851,165.798485552577,95.60749929455224,16.0,2023-08-31 14:00:00,2024-07-04 02:00:00,17.0,307.0,395,0
692,54,F,Houston,2023-06-22 18:00:00,5.0,796.2774637797396,159.25549275594793,102.36635282941536,8.0,2023-07-07 12:00:00,2024-07-16 00:00:00,5.0,374.0,394,0
693,55,M,Los Angeles,2023-06-23 00:00:00,7.0,761.963043286845,108.85186332669215,75.40832543685518,18.0,2023-10-04 08:00:00,2024-06-22 14:00:00,29.0,262.0,394,0
694,36,M,Los Angeles,2023-06-23 06:00:00,7.0,759.7119459837322,108.53027799767604,56.28283773388396,16.0,2023-11-26 16:00:00,2024-05-15 08:00:00,67.0,170.0,394,1
695,25,M,New York,2023-06-23 12:00:00,4.0,396.86715557834975,99.21678889458744,77.22486653802699,11.0,2023-07-20 16:00:00,2024-02-01 20:00:00,170.0,196.0,394,1
696,65,F,Los Angeles,2023-06-23 18:00:00,5.0,840.6200499680791,168.12400999361583,81.64954986787836,14.0,2023-06-14 02:00:00,2024-04-01 18:00:00,110.0,292.0,393,1
697,62,M,New York,2023-06-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,393,0
698,18,M,Phoenix,2023-06-24 06:00:00,5.0,427.68773155480994,85.53754631096199,48.51630263642183,10.0,2023-06-01 06:00:00,2024-04-01 14:00:00,111.0,305.0,393,1
699,39,M,New York,2023-06-24 12:00:00,8.0,675.3823908973422,84.42279886216778,72.05328296525366,21.0,2023-10-04 12:00:00,2024-07-15 14:00:00,6.0,285.0,393,0
700,69,M,Houston,2023-06-24 18:00:00,7.0,846.025796769295,120.86082810989929,60.90566975045211,14.0,2023-10-13 02:00:00,2024-07-07 06:00:00,14.0,268.0,392,0
701,34,M,New York,2023-06-25 00:00:00,5.0,559.1784703961555,111.8356940792311,97.78928937670176,10.0,2023-07-04 14:00:00,2024-03-06 08:00:00,137.0,245.0,392,1
702,24,F,Phoenix,2023-06-25 06:00:00,6.0,524.6850493958694,87.4475082326449,54.426718222107695,9.0,2023-07-14 12:00:00,2024-06-26 02:00:00,25.0,347.0,392,0
703,42,F,Houston,2023-06-25 12:00:00,3.0,191.26082449181652,63.75360816393884,36.64698005278222,7.0,2023-09-08 04:00:00,2024-04-28 22:00:00,83.0,233.0,392,1
704,62,M,Chicago,2023-06-25 18:00:00,7.0,995.0429752588701,142.14899646555287,117.6958857801334,19.0,2023-06-03 16:00:00,2024-01-14 18:00:00,188.0,225.0,391,1
705,21,M,Chicago,2023-06-26 00:00:00,1.0,110.76603697001555,110.76603697001555,0.0,2.0,2024-07-14 08:00:00,2024-07-14 08:00:00,7.0,0.0,391,0
706,53,M,New York,2023-06-26 06:00:00,1.0,159.4829318904214,159.4829318904214,0.0,3.0,2024-06-01 10:00:00,2024-06-01 10:00:00,50.0,0.0,391,0
707,23,M,New York,2023-06-26 12:00:00,1.0,37.15046837751576,37.15046837751576,0.0,1.0,2023-11-03 16:00:00,2023-11-03 16:00:00,260.0,0.0,391,1
708,48,F,Phoenix,2023-06-26 18:00:00,4.0,312.1740218013745,78.04350545034363,64.77550300038139,7.0,2023-06-18 16:00:00,2024-02-26 00:00:00,146.0,252.0,390,1
709,36,M,Phoenix,2023-06-27 00:00:00,7.0,677.7814677528623,96.82592396469462,83.74628967759972,17.0,2023-06-27 00:00:00,2024-07-11 14:00:00,10.0,380.0,390,0
710,61,F,Los Angeles,2023-06-27 06:00:00,4.0,220.37726830616495,55.09431707654124,15.031371478924022,9.0,2023-06-06 06:00:00,2024-05-25 04:00:00,57.0,353.0,390,0
711,56,F,Phoenix,2023-06-27 12:00:00,2.0,79.84202816441649,39.921014082208245,4.4676559427659805,6.0,2024-05-13 04:00:00,2024-05-25 18:00:00,56.0,12.0,390,0
712,44,M,Los Angeles,2023-06-27 18:00:00,5.0,358.01026541293857,71.60205308258772,57.67213280985924,12.0,2024-02-29 12:00:00,2024-07-06 14:00:00,15.0,128.0,389,0
713,27,F,Houston,2023-06-28 00:00:00,4.0,590.9472907883088,147.7368226970772,171.5708672526078,13.0,2023-07-16 10:00:00,2023-12-29 08:00:00,205.0,165.0,389,1
714,43,F,New York,2023-06-28 06:00:00,5.0,413.0183782099695,82.6036756419939,39.44091050598908,10.0,2023-10-16 02:00:00,2024-04-21 22:00:00,90.0,188.0,389,1
715,36,F,Houston,2023-06-28 12:00:00,4.0,405.650104316632,101.412526079158,77.25699414037743,10.0,2023-08-31 02:00:00,2024-07-13 06:00:00,8.0,317.0,389,0
716,56,F,Phoenix,2023-06-28 18:00:00,4.0,422.28126976005836,105.57031744001459,82.41506603285646,13.0,2023-09-17 20:00:00,2024-01-18 10:00:00,185.0,122.0,388,1
717,20,M,Houston,2023-06-29 00:00:00,2.0,554.1662126779951,277.08310633899754,8.426640932232932,3.0,2024-03-04 00:00:00,2024-03-31 10:00:00,112.0,27.0,388,1
718,62,M,Houston,2023-06-29 06:00:00,5.0,877.3944636200688,175.47889272401375,99.95192807514645,12.0,2023-07-16 20:00:00,2024-05-25 02:00:00,57.0,313.0,388,0
719,30,F,Houston,2023-06-29 12:00:00,2.0,326.55865113243976,163.27932556621988,90.54446502601522,4.0,2023-12-03 06:00:00,2024-01-13 02:00:00,190.0,40.0,388,1
720,67,M,Phoenix,2023-06-29 18:00:00,11.0,1079.8834499310967,98.17122272100879,52.99917494052803,27.0,2023-09-03 14:00:00,2024-06-13 22:00:00,37.0,284.0,387,0
721,45,M,Houston,2023-06-30 00:00:00,8.0,769.727902640917,96.21598783011463,92.58366804029839,17.0,2023-10-17 08:00:00,2024-05-12 08:00:00,70.0,208.0,387,1
722,37,M,Los Angeles,2023-06-30 06:00:00,6.0,577.1674947220706,96.19458245367844,98.5046433322765,13.0,2023-07-27 14:00:00,2024-06-28 06:00:00,23.0,336.0,387,0
723,45,M,Phoenix,2023-06-30 12:00:00,1.0,74.06251567842259,74.06251567842259,0.0,1.0,2023-09-24 12:00:00,2023-09-24 12:00:00,301.0,0.0,387,1
724,25,M,Houston,2023-06-30 18:00:00,3.0,333.55340307797485,111.18446769265829,76.80801569734382,8.0,2023-07-09 08:00:00,2024-05-30 10:00:00,52.0,326.0,386,0
725,58,F,Phoenix,2023-07-01 00:00:00,5.0,395.58803714988693,79.11760742997738,31.47621511769916,13.0,2023-06-11 20:00:00,2024-03-12 22:00:00,130.0,275.0,386,1
726,56,M,Chicago,2023-07-01 06:00:00,13.0,1869.748124632712,143.82677881790093,103.80585096244339,33.0,2023-06-24 10:00:00,2024-07-14 16:00:00,6.0,386.0,386,0
727,18,M,Los Angeles,2023-07-01 12:00:00,5.0,832.6940983001975,166.5388196600395,93.53556455460738,8.0,2023-07-15 16:00:00,2024-07-01 02:00:00,20.0,351.0,386,0
728,20,M,Houston,2023-07-01 18:00:00,9.0,1009.2529739202905,112.13921932447673,44.77362767071649,21.0,2023-06-01 00:00:00,2024-07-14 04:00:00,7.0,409.0,385,0
729,30,M,Chicago,2023-07-02 00:00:00,5.0,302.12563888504474,60.425127777008946,38.395667598104986,19.0,2023-06-13 12:00:00,2024-05-23 04:00:00,59.0,344.0,385,0
730,45,F,Chicago,2023-07-02 06:00:00,5.0,399.604983308692,79.9209966617384,47.275539778325665,11.0,2023-06-17 10:00:00,2024-06-18 02:00:00,33.0,366.0,385,0
731,66,F,Phoenix,2023-07-02 12:00:00,5.0,499.43566277197,99.887132554394,64.15727454197511,8.0,2023-08-31 20:00:00,2024-05-30 00:00:00,52.0,272.0,385,0
732,42,F,Chicago,2023-07-02 18:00:00,5.0,631.3515598959242,126.27031197918484,64.08735082232495,14.0,2024-01-09 00:00:00,2024-07-15 08:00:00,6.0,188.0,384,0
733,50,F,Los Angeles,2023-07-03 00:00:00,6.0,540.8911488879246,90.1485248146541,77.50030082494597,18.0,2023-09-12 22:00:00,2024-04-15 16:00:00,96.0,215.0,384,1
734,55,M,Los Angeles,2023-07-03 06:00:00,6.0,790.0023360865466,131.66705601442445,61.218932110067556,11.0,2023-09-05 12:00:00,2024-02-28 14:00:00,144.0,176.0,384,1
735,23,F,New York,2023-07-03 12:00:00,3.0,415.49088463115214,138.4969615437174,72.73856800537096,7.0,2023-07-03 04:00:00,2024-04-01 12:00:00,111.0,273.0,384,1
736,61,M,Los Angeles,2023-07-03 18:00:00,5.0,492.82450719283395,98.56490143856679,55.41467513260958,18.0,2023-08-21 22:00:00,2024-01-19 18:00:00,183.0,150.0,383,1
737,62,M,Chicago,2023-07-04 00:00:00,5.0,321.1274164535453,64.22548329070906,35.64934586305494,14.0,2023-07-13 06:00:00,2024-05-16 08:00:00,66.0,308.0,383,1
738,49,M,Los Angeles,2023-07-04 06:00:00,4.0,585.8489388085414,146.46223470213536,75.04668638051615,11.0,2023-10-14 20:00:00,2024-05-19 00:00:00,63.0,217.0,383,1
739,62,M,Phoenix,2023-07-04 12:00:00,3.0,280.55366010857153,93.51788670285718,59.92678126376768,8.0,2023-07-19 04:00:00,2024-03-27 20:00:00,115.0,252.0,383,1
740,64,M,New York,2023-07-04 18:00:00,4.0,520.6463687845267,130.16159219613166,51.40686308385329,7.0,2023-06-04 00:00:00,2023-11-10 02:00:00,254.0,159.0,382,1
741,38,F,Chicago,2023-07-05 00:00:00,3.0,234.1219848163331,78.04066160544437,33.71227669520469,8.0,2023-06-01 02:00:00,2024-04-17 22:00:00,94.0,321.0,382,1
742,33,F,New York,2023-07-05 06:00:00,4.0,384.90295461788213,96.22573865447053,63.277106698929906,11.0,2023-12-17 00:00:00,2024-06-16 22:00:00,34.0,182.0,382,0
